"","Channel A Last (mV)"
"00:00:03.350","2727.592"
"00:00:03.360","2708.976"
"00:00:03.370","2736.900"
"00:00:03.380","2736.900"
"00:00:03.390","2736.900"
"00:00:03.400","2718.284"
"00:00:03.410","2699.667"
"00:00:03.420","2699.667"
"00:00:03.430","2736.900"
"00:00:03.440","2708.976"
"00:00:03.450","2718.284"
"00:00:03.460","2699.667"
"00:00:03.470","2727.592"
"00:00:03.480","2708.976"
"00:00:03.490","2699.667"
"00:00:03.500","2699.667"
"00:00:03.510","2699.667"
"00:00:03.520","2755.516"
"00:00:03.530","2736.900"
"00:00:03.540","2736.900"
"00:00:03.550","2727.592"
"00:00:03.560","2718.284"
"00:00:03.570","2727.592"
"00:00:03.580","2708.976"
"00:00:03.590","2699.667"
"00:00:03.600","2708.976"
"00:00:03.610","2708.976"
"00:00:03.620","2718.284"
"00:00:03.630","2736.900"
"00:00:03.640","2718.284"
"00:00:03.650","2727.592"
"00:00:03.660","2727.592"
"00:00:03.670","2727.592"
"00:00:03.680","2727.592"
"00:00:03.690","2708.976"
"00:00:03.700","2708.976"
"00:00:03.710","2718.284"
"00:00:03.720","2718.284"
"00:00:03.730","2718.284"
"00:00:03.740","2755.516"
"00:00:03.750","2764.824"
"00:00:03.760","2755.516"
"00:00:03.770","2708.976"
"00:00:03.780","2746.208"
"00:00:03.790","2708.976"
"00:00:03.800","2708.976"
"00:00:03.810","2718.284"
"00:00:03.820","2708.976"
"00:00:03.830","2699.667"
"00:00:03.840","2699.667"
"00:00:03.850","2727.592"
"00:00:03.860","2727.592"
"00:00:03.870","2727.592"
"00:00:03.880","2755.516"
"00:00:03.890","2708.976"
"00:00:03.900","2727.592"
"00:00:03.910","2718.284"
"00:00:03.920","2708.976"
"00:00:03.930","2708.976"
"00:00:03.940","2699.667"
"00:00:03.950","2727.592"
"00:00:03.960","2718.284"
"00:00:03.970","2708.976"
"00:00:03.980","2708.976"
"00:00:03.990","2718.284"
"00:00:04.000","2746.208"
"00:00:04.010","2718.284"
"00:00:04.020","2699.667"
"00:00:04.030","2718.284"
"00:00:04.040","2699.667"
"00:00:04.050","2708.976"
"00:00:04.060","2708.976"
"00:00:04.070","2727.592"
"00:00:04.080","2708.976"
"00:00:04.090","2699.667"
"00:00:04.100","2718.284"
"00:00:04.110","2708.976"
"00:00:04.120","2699.667"
"00:00:04.130","2699.667"
"00:00:04.140","2699.667"
"00:00:04.150","2708.976"
"00:00:04.160","2699.667"
"00:00:04.170","2708.976"
"00:00:04.180","2718.284"
"00:00:04.190","2718.284"
"00:00:04.200","2708.976"
"00:00:04.210","2699.667"
"00:00:04.220","2718.284"
