"","Channel A Last (mV)"
"00:00:02.930","0"
"00:00:02.940","0"
"00:00:02.950","9.308"
"00:00:02.960","0"
"00:00:02.970","9.308"
"00:00:02.980","9.308"
"00:00:02.990","0"
"00:00:03.000","0"
"00:00:03.010","0"
"00:00:03.020","9.308"
"00:00:03.030","0"
"00:00:03.040","0"
"00:00:03.050","0"
"00:00:03.060","0"
"00:00:03.070","0"
"00:00:03.080","0"
"00:00:03.090","0"
"00:00:03.100","0"
"00:00:03.110","0"
"00:00:03.120","9.308"
"00:00:03.130","0"
"00:00:03.140","0"
"00:00:03.150","0"
"00:00:03.160","0"
"00:00:03.170","0"
"00:00:03.180","9.308"
"00:00:03.190","0"
"00:00:03.200","0"
"00:00:03.210","9.308"
"00:00:03.220","0"
"00:00:03.230","0"
"00:00:03.240","0"
"00:00:03.250","0"
"00:00:03.260","0"
"00:00:03.270","9.308"
"00:00:03.280","0"
"00:00:03.290","0"
"00:00:03.300","0"
"00:00:03.310","0"
"00:00:03.320","0"
"00:00:03.330","0"
"00:00:03.340","0"
"00:00:03.350","0"
"00:00:03.360","0"
"00:00:03.370","0"
"00:00:03.380","0"
"00:00:03.390","0"
"00:00:03.400","0"
"00:00:03.410","0"
"00:00:03.420","0"
"00:00:03.430","9.308"
"00:00:03.440","0"
"00:00:03.450","0"
"00:00:03.460","0"
"00:00:03.470","0"
"00:00:03.480","0"
"00:00:03.490","0"
"00:00:03.500","0"
"00:00:03.510","0"
"00:00:03.520","0"
"00:00:03.530","0"
"00:00:03.540","0"
"00:00:03.550","9.308"
"00:00:03.560","0"
"00:00:03.570","0"
"00:00:03.580","0"
"00:00:03.590","0"
"00:00:03.600","0"
"00:00:03.610","9.308"
"00:00:03.620","0"
"00:00:03.630","0"
"00:00:03.640","0"
"00:00:03.650","0"
"00:00:03.660","0"
"00:00:03.670","0"
"00:00:03.680","9.308"
"00:00:03.690","0"
"00:00:03.700","0"
"00:00:03.710","0"
"00:00:03.720","0"
"00:00:03.730","0"
"00:00:03.740","9.308"
"00:00:03.750","0"
"00:00:03.760","0"
"00:00:03.770","0"
"00:00:03.780","0"
"00:00:03.790","0"
"00:00:03.800","0"
"00:00:03.810","0"
"00:00:03.820","0"
"00:00:03.830","0"
"00:00:03.840","0"
"00:00:03.850","0"
"00:00:03.860","0"
"00:00:03.870","0"
"00:00:03.880","0"
"00:00:03.890","0"
"00:00:03.900","0"
"00:00:03.910","0"
"00:00:03.920","9.308"
"00:00:03.930","0"
"00:00:03.940","9.308"
"00:00:03.950","0"
"00:00:03.960","0"
"00:00:03.970","0"
"00:00:03.980","9.308"
"00:00:03.990","0"
"00:00:04.000","9.308"
"00:00:04.010","9.308"
"00:00:04.020","18.616"
"00:00:04.030","0"
"00:00:04.040","0"
"00:00:04.050","9.308"
"00:00:04.060","0"
"00:00:04.070","0"
"00:00:04.080","0"
"00:00:04.090","0"
"00:00:04.100","0"
"00:00:04.110","0"
"00:00:04.120","0"
"00:00:04.130","0"
"00:00:04.140","0"
"00:00:04.150","0"
"00:00:04.160","0"
"00:00:04.170","0"
"00:00:04.180","0"
"00:00:04.190","0"
"00:00:04.200","9.308"
"00:00:04.210","0"
"00:00:04.220","0"
"00:00:04.230","0"
"00:00:04.240","0"
"00:00:04.250","9.308"
"00:00:04.260","0"
"00:00:04.270","0"
"00:00:04.280","0"
"00:00:04.290","0"
"00:00:04.300","0"
"00:00:04.310","9.308"
"00:00:04.320","0"
"00:00:04.330","9.308"
"00:00:04.340","9.308"
"00:00:04.350","0"
"00:00:04.360","0"
"00:00:04.370","9.308"
"00:00:04.380","0"
"00:00:04.390","0"
"00:00:04.400","0"
"00:00:04.410","9.308"
"00:00:04.420","9.308"
"00:00:04.430","0"
"00:00:04.440","0"
"00:00:04.450","9.308"
"00:00:04.460","0"
"00:00:04.470","0"
"00:00:04.480","0"
"00:00:04.490","0"
"00:00:04.500","0"
"00:00:04.510","0"
"00:00:04.520","0"
"00:00:04.530","0"
"00:00:04.540","0"
"00:00:04.550","0"
"00:00:04.560","0"
"00:00:04.570","0"
"00:00:04.580","0"
"00:00:04.590","0"
"00:00:04.600","9.308"
"00:00:04.610","0"
"00:00:04.620","0"
"00:00:04.630","0"
"00:00:04.640","0"
"00:00:04.650","0"
"00:00:04.660","0"
"00:00:04.670","0"
"00:00:04.680","0"
"00:00:04.690","0"
"00:00:04.700","0"
"00:00:04.710","0"
"00:00:04.720","9.308"
"00:00:04.730","0"
"00:00:04.740","9.308"
"00:00:04.750","0"
"00:00:04.760","0"
"00:00:04.770","9.308"
"00:00:04.780","0"
"00:00:04.790","0"
"00:00:04.800","0"
"00:00:04.810","9.308"
"00:00:04.820","0"
"00:00:04.830","0"
"00:00:04.840","9.308"
"00:00:04.850","0"
"00:00:04.860","0"
"00:00:04.870","0"
"00:00:04.880","0"
"00:00:04.890","0"
"00:00:04.900","9.308"
"00:00:04.910","9.308"
"00:00:04.920","0"
"00:00:04.930","0"
"00:00:04.940","0"
"00:00:04.950","0"
"00:00:04.960","0"
"00:00:04.970","-9.308"
"00:00:04.980","0"
"00:00:04.990","0"
"00:00:05.000","0"
"00:00:05.010","0"
"00:00:05.020","0"
"00:00:05.030","0"
"00:00:05.040","0"
"00:00:05.050","0"
"00:00:05.060","0"
"00:00:05.070","0"
"00:00:05.080","0"
"00:00:05.090","0"
"00:00:05.100","0"
"00:00:05.110","0"
"00:00:05.120","0"
"00:00:05.130","0"
"00:00:05.140","0"
"00:00:05.150","0"
"00:00:05.160","0"
"00:00:05.170","0"
"00:00:05.180","9.308"
"00:00:05.190","0"
"00:00:05.200","9.308"
"00:00:05.210","9.308"
"00:00:05.220","0"
"00:00:05.230","0"
"00:00:05.240","0"
"00:00:05.250","0"
"00:00:05.260","0"
"00:00:05.270","0"
"00:00:05.280","0"
"00:00:05.290","0"
"00:00:05.300","0"
"00:00:05.310","0"
"00:00:05.320","0"
"00:00:05.330","0"
"00:00:05.340","-9.308"
"00:00:05.350","0"
"00:00:05.360","0"
"00:00:05.370","0"
"00:00:05.380","0"
"00:00:05.390","9.308"
"00:00:05.400","0"
"00:00:05.410","9.308"
"00:00:05.420","0"
"00:00:05.430","0"
"00:00:05.440","9.308"
"00:00:05.450","0"
"00:00:05.460","0"
"00:00:05.470","0"
"00:00:05.480","0"
"00:00:05.490","0"
"00:00:05.500","0"
"00:00:05.510","0"
"00:00:05.520","0"
"00:00:05.530","0"
"00:00:05.540","0"
"00:00:05.550","0"
"00:00:05.560","0"
"00:00:05.570","0"
"00:00:05.580","0"
"00:00:05.590","0"
"00:00:05.600","0"
"00:00:05.610","0"
"00:00:05.620","0"
"00:00:05.630","9.308"
"00:00:05.640","0"
"00:00:05.650","0"
"00:00:05.660","0"
"00:00:05.670","0"
"00:00:05.680","9.308"
"00:00:05.690","0"
"00:00:05.700","0"
"00:00:05.710","9.308"
"00:00:05.720","0"
"00:00:05.730","0"
"00:00:05.740","0"
"00:00:05.750","0"
"00:00:05.760","0"
"00:00:05.770","0"
"00:00:05.780","0"
"00:00:05.790","0"
"00:00:05.800","0"
"00:00:05.810","0"
"00:00:05.820","0"
"00:00:05.830","0"
"00:00:05.840","0"
"00:00:05.850","0"
"00:00:05.860","0"
"00:00:05.870","9.308"
"00:00:05.880","0"
"00:00:05.890","0"
"00:00:05.900","0"
"00:00:05.910","0"
"00:00:05.920","0"
"00:00:05.930","0"
"00:00:05.940","0"
"00:00:05.950","0"
"00:00:05.960","9.308"
"00:00:05.970","0"
"00:00:05.980","0"
"00:00:05.990","0"
"00:00:06.000","0"
"00:00:06.010","0"
"00:00:06.020","0"
"00:00:06.030","0"
"00:00:06.040","9.308"
"00:00:06.050","0"
"00:00:06.060","0"
"00:00:06.070","0"
"00:00:06.080","0"
"00:00:06.090","0"
"00:00:06.100","0"
"00:00:06.110","0"
"00:00:06.120","0"
"00:00:06.130","0"
"00:00:06.140","0"
"00:00:06.150","0"
"00:00:06.160","9.308"
"00:00:06.170","9.308"
"00:00:06.180","0"
"00:00:06.190","9.308"
"00:00:06.200","0"
"00:00:06.210","0"
"00:00:06.220","0"
"00:00:06.230","0"
"00:00:06.240","0"
"00:00:06.250","0"
"00:00:06.260","0"
"00:00:06.270","9.308"
"00:00:06.280","0"
"00:00:06.290","0"
"00:00:06.300","9.308"
"00:00:06.310","0"
"00:00:06.320","0"
"00:00:06.330","0"
"00:00:06.340","9.308"
"00:00:06.350","0"
"00:00:06.360","0"
"00:00:06.370","0"
"00:00:06.380","0"
"00:00:06.390","0"
"00:00:06.400","0"
"00:00:06.410","0"
"00:00:06.420","0"
"00:00:06.430","0"
"00:00:06.440","0"
"00:00:06.450","0"
"00:00:06.460","0"
"00:00:06.470","0"
"00:00:06.480","0"
"00:00:06.490","9.308"
"00:00:06.500","0"
"00:00:06.510","0"
"00:00:06.520","0"
"00:00:06.530","9.308"
"00:00:06.540","0"
"00:00:06.550","0"
"00:00:06.560","0"
"00:00:06.570","0"
"00:00:06.580","9.308"
"00:00:06.590","0"
"00:00:06.600","9.308"
"00:00:06.610","9.308"
"00:00:06.620","0"
"00:00:06.630","9.308"
"00:00:06.640","0"
"00:00:06.650","0"
"00:00:06.660","9.308"
"00:00:06.670","0"
"00:00:06.680","0"
"00:00:06.690","0"
"00:00:06.700","0"
"00:00:06.710","9.308"
"00:00:06.720","9.308"
"00:00:06.730","0"
"00:00:06.740","0"
"00:00:06.750","0"
"00:00:06.760","0"
"00:00:06.770","0"
"00:00:06.780","0"
"00:00:06.790","0"
"00:00:06.800","0"
"00:00:06.810","0"
"00:00:06.820","0"
"00:00:06.830","0"
"00:00:06.840","0"
"00:00:06.850","0"
"00:00:06.860","9.308"
"00:00:06.870","0"
"00:00:06.880","0"
"00:00:06.890","0"
"00:00:06.900","0"
"00:00:06.910","0"
"00:00:06.920","9.308"
"00:00:06.930","0"
"00:00:06.940","9.308"
"00:00:06.950","0"
"00:00:06.960","0"
"00:00:06.970","0"
"00:00:06.980","0"
"00:00:06.990","0"
"00:00:07.000","0"
"00:00:07.010","0"
"00:00:07.020","0"
"00:00:07.030","0"
"00:00:07.040","0"
"00:00:07.050","9.308"
"00:00:07.060","0"
"00:00:07.070","9.308"
"00:00:07.080","0"
"00:00:07.090","0"
"00:00:07.100","0"
"00:00:07.110","0"
"00:00:07.120","0"
"00:00:07.130","0"
"00:00:07.140","0"
"00:00:07.150","0"
"00:00:07.160","0"
"00:00:07.170","0"
"00:00:07.180","0"
"00:00:07.190","9.308"
"00:00:07.200","0"
"00:00:07.210","9.308"
"00:00:07.220","0"
"00:00:07.230","0"
"00:00:07.240","0"
"00:00:07.250","0"
"00:00:07.260","9.308"
"00:00:07.270","0"
"00:00:07.280","0"
"00:00:07.290","0"
"00:00:07.300","0"
"00:00:07.310","0"
"00:00:07.320","0"
"00:00:07.330","0"
"00:00:07.340","0"
"00:00:07.350","0"
"00:00:07.360","0"
"00:00:07.370","0"
"00:00:07.380","0"
"00:00:07.390","0"
"00:00:07.400","0"
"00:00:07.410","9.308"
"00:00:07.420","0"
"00:00:07.430","0"
"00:00:07.440","0"
"00:00:07.450","0"
"00:00:07.460","0"
"00:00:07.470","0"
"00:00:07.480","0"
"00:00:07.490","0"
"00:00:07.500","0"
"00:00:07.510","0"
"00:00:07.520","0"
"00:00:07.530","0"
"00:00:07.540","0"
"00:00:07.550","0"
"00:00:07.560","0"
"00:00:07.570","0"
"00:00:07.580","0"
"00:00:07.590","0"
"00:00:07.600","0"
"00:00:07.610","0"
"00:00:07.620","0"
"00:00:07.630","0"
"00:00:07.640","9.308"
"00:00:07.650","0"
"00:00:07.660","0"
"00:00:07.670","0"
"00:00:07.680","0"
"00:00:07.690","0"
"00:00:07.700","0"
"00:00:07.710","0"
"00:00:07.720","0"
"00:00:07.730","9.308"
"00:00:07.740","0"
"00:00:07.750","0"
"00:00:07.760","9.308"
"00:00:07.770","0"
"00:00:07.780","0"
"00:00:07.790","0"
"00:00:07.800","0"
"00:00:07.810","0"
"00:00:07.820","0"
"00:00:07.830","9.308"
"00:00:07.840","0"
"00:00:07.850","0"
"00:00:07.860","0"
"00:00:07.870","0"
"00:00:07.880","0"
"00:00:07.890","0"
"00:00:07.900","0"
"00:00:07.910","0"
"00:00:07.920","0"
"00:00:07.930","9.308"
"00:00:07.940","0"
"00:00:07.950","0"
"00:00:07.960","0"
"00:00:07.970","0"
"00:00:07.980","0"
"00:00:07.990","9.308"
"00:00:08.000","0"
"00:00:08.010","0"
"00:00:08.020","0"
"00:00:08.030","0"
"00:00:08.040","0"
"00:00:08.050","0"
"00:00:08.060","9.308"
"00:00:08.070","0"
"00:00:08.080","0"
"00:00:08.090","0"
"00:00:08.100","0"
"00:00:08.110","0"
"00:00:08.120","0"
"00:00:08.130","0"
"00:00:08.140","0"
"00:00:08.150","9.308"
"00:00:08.160","0"
"00:00:08.170","0"
"00:00:08.180","9.308"
"00:00:08.190","0"
"00:00:08.200","0"
"00:00:08.210","0"
"00:00:08.220","0"
"00:00:08.230","0"
"00:00:08.240","0"
"00:00:08.250","0"
"00:00:08.260","0"
"00:00:08.270","0"
"00:00:08.280","0"
"00:00:08.290","0"
"00:00:08.300","0"
"00:00:08.310","0"
"00:00:08.320","0"
"00:00:08.330","18.616"
"00:00:08.340","0"
"00:00:08.350","0"
"00:00:08.360","0"
"00:00:08.370","0"
"00:00:08.380","9.308"
"00:00:08.390","9.308"
"00:00:08.400","0"
"00:00:08.410","9.308"
"00:00:08.420","0"
"00:00:08.430","0"
"00:00:08.440","0"
"00:00:08.450","0"
"00:00:08.460","-9.308"
"00:00:08.470","0"
"00:00:08.480","0"
"00:00:08.490","0"
"00:00:08.500","0"
"00:00:08.510","9.308"
"00:00:08.520","0"
"00:00:08.530","0"
"00:00:08.540","0"
"00:00:08.550","0"
"00:00:08.560","9.308"
"00:00:08.570","0"
"00:00:08.580","9.308"
"00:00:08.590","0"
"00:00:08.600","0"
"00:00:08.610","0"
"00:00:08.620","0"
"00:00:08.630","0"
"00:00:08.640","0"
"00:00:08.650","0"
"00:00:08.660","0"
"00:00:08.670","0"
"00:00:08.680","0"
"00:00:08.690","0"
"00:00:08.700","9.308"
"00:00:08.710","0"
"00:00:08.720","0"
"00:00:08.730","0"
"00:00:08.740","0"
"00:00:08.750","0"
"00:00:08.760","0"
"00:00:08.770","0"
"00:00:08.780","0"
"00:00:08.790","0"
"00:00:08.800","0"
"00:00:08.810","0"
"00:00:08.820","0"
"00:00:08.830","0"
"00:00:08.840","0"
"00:00:08.850","0"
"00:00:08.860","0"
"00:00:08.870","0"
"00:00:08.880","0"
"00:00:08.890","0"
"00:00:08.900","9.308"
"00:00:08.910","0"
"00:00:08.920","0"
"00:00:08.930","0"
"00:00:08.940","0"
"00:00:08.950","0"
"00:00:08.960","0"
"00:00:08.970","0"
"00:00:08.980","9.308"
"00:00:08.990","0"
"00:00:09.000","0"
"00:00:09.010","0"
"00:00:09.020","9.308"
"00:00:09.030","0"
"00:00:09.040","0"
"00:00:09.050","9.308"
"00:00:09.060","0"
"00:00:09.070","0"
"00:00:09.080","0"
"00:00:09.090","0"
"00:00:09.100","9.308"
"00:00:09.110","0"
"00:00:09.120","0"
"00:00:09.130","0"
"00:00:09.140","0"
"00:00:09.150","0"
"00:00:09.160","9.308"
"00:00:09.170","0"
"00:00:09.180","0"
"00:00:09.190","0"
"00:00:09.200","0"
"00:00:09.210","0"
"00:00:09.220","9.308"
"00:00:09.230","0"
"00:00:09.240","0"
"00:00:09.250","0"
"00:00:09.260","0"
"00:00:09.270","0"
"00:00:09.280","0"
"00:00:09.290","0"
"00:00:09.300","0"
"00:00:09.310","0"
"00:00:09.320","0"
"00:00:09.330","0"
"00:00:09.340","0"
"00:00:09.350","0"
"00:00:09.360","0"
"00:00:09.370","0"
"00:00:09.380","0"
"00:00:09.390","0"
"00:00:09.400","0"
"00:00:09.410","0"
"00:00:09.420","0"
"00:00:09.430","0"
"00:00:09.440","0"
"00:00:09.450","0"
"00:00:09.460","0"
"00:00:09.470","0"
"00:00:09.480","0"
"00:00:09.490","0"
"00:00:09.500","0"
"00:00:09.510","0"
"00:00:09.520","0"
"00:00:09.530","0"
"00:00:09.540","0"
"00:00:09.550","0"
"00:00:09.560","9.308"
"00:00:09.570","0"
"00:00:09.580","0"
"00:00:09.590","0"
"00:00:09.600","0"
"00:00:09.610","0"
"00:00:09.620","-9.308"
"00:00:09.630","0"
"00:00:09.640","0"
"00:00:09.650","0"
"00:00:09.660","0"
"00:00:09.670","0"
"00:00:09.680","0"
"00:00:09.690","0"
"00:00:09.700","0"
"00:00:09.710","0"
"00:00:09.720","0"
"00:00:09.730","0"
"00:00:09.740","0"
"00:00:09.750","0"
"00:00:09.760","0"
"00:00:09.770","9.308"
"00:00:09.780","0"
"00:00:09.790","0"
"00:00:09.800","0"
"00:00:09.810","0"
"00:00:09.820","0"
"00:00:09.830","0"
"00:00:09.840","0"
"00:00:09.850","0"
"00:00:09.860","0"
"00:00:09.870","0"
"00:00:09.880","0"
"00:00:09.890","0"
"00:00:09.900","0"
"00:00:09.910","0"
"00:00:09.920","9.308"
"00:00:09.930","0"
"00:00:09.940","0"
"00:00:09.950","0"
"00:00:09.960","0"
"00:00:09.970","0"
"00:00:09.980","0"
"00:00:09.990","9.308"
"00:00:10.000","9.308"
"00:00:10.010","9.308"
"00:00:10.020","0"
"00:00:10.030","0"
"00:00:10.040","0"
"00:00:10.050","0"
"00:00:10.060","0"
"00:00:10.070","0"
"00:00:10.080","0"
"00:00:10.090","0"
"00:00:10.100","0"
"00:00:10.110","0"
"00:00:10.120","0"
"00:00:10.130","0"
"00:00:10.140","0"
"00:00:10.150","0"
"00:00:10.160","0"
"00:00:10.170","0"
"00:00:10.180","0"
"00:00:10.190","0"
"00:00:10.200","0"
"00:00:10.210","0"
"00:00:10.220","0"
"00:00:10.230","0"
"00:00:10.240","0"
"00:00:10.250","0"
"00:00:10.260","0"
"00:00:10.270","9.308"
"00:00:10.280","0"
"00:00:10.290","9.308"
"00:00:10.300","0"
"00:00:10.310","0"
"00:00:10.320","0"
"00:00:10.330","9.308"
"00:00:10.340","9.308"
"00:00:10.350","0"
"00:00:10.360","0"
"00:00:10.370","0"
"00:00:10.380","0"
"00:00:10.390","9.308"
"00:00:10.400","0"
"00:00:10.410","0"
"00:00:10.420","0"
"00:00:10.430","0"
"00:00:10.440","0"
"00:00:10.450","0"
"00:00:10.460","0"
"00:00:10.470","0"
"00:00:10.480","0"
"00:00:10.490","0"
"00:00:10.500","0"
"00:00:10.510","0"
"00:00:10.520","0"
"00:00:10.530","0"
"00:00:10.540","0"
"00:00:10.550","9.308"
"00:00:10.560","0"
"00:00:10.570","0"
"00:00:10.580","9.308"
"00:00:10.590","0"
"00:00:10.600","0"
"00:00:10.610","0"
"00:00:10.620","0"
"00:00:10.630","0"
"00:00:10.640","0"
"00:00:10.650","0"
"00:00:10.660","0"
"00:00:10.670","0"
"00:00:10.680","9.308"
"00:00:10.690","0"
"00:00:10.700","0"
"00:00:10.710","0"
"00:00:10.720","0"
"00:00:10.730","0"
"00:00:10.740","0"
"00:00:10.750","0"
"00:00:10.760","0"
"00:00:10.770","0"
"00:00:10.780","0"
"00:00:10.790","0"
"00:00:10.800","0"
"00:00:10.810","0"
"00:00:10.820","9.308"
"00:00:10.830","0"
"00:00:10.840","9.308"
"00:00:10.850","0"
"00:00:10.860","0"
"00:00:10.870","0"
"00:00:10.880","0"
"00:00:10.890","0"
"00:00:10.900","0"
"00:00:10.910","0"
"00:00:10.920","0"
"00:00:10.930","0"
"00:00:10.940","0"
"00:00:10.950","0"
"00:00:10.960","0"
"00:00:10.970","9.308"
"00:00:10.980","0"
"00:00:10.990","0"
"00:00:11.000","9.308"
"00:00:11.010","0"
"00:00:11.020","9.308"
"00:00:11.030","9.308"
"00:00:11.040","0"
"00:00:11.050","0"
"00:00:11.060","0"
"00:00:11.070","0"
"00:00:11.080","0"
"00:00:11.090","0"
"00:00:11.100","9.308"
"00:00:11.110","9.308"
"00:00:11.120","0"
"00:00:11.130","0"
"00:00:11.140","0"
"00:00:11.150","0"
"00:00:11.160","0"
"00:00:11.170","0"
"00:00:11.180","0"
"00:00:11.190","9.308"
"00:00:11.200","18.616"
"00:00:11.210","0"
"00:00:11.220","0"
"00:00:11.230","0"
"00:00:11.240","0"
"00:00:11.250","9.308"
"00:00:11.260","9.308"
"00:00:11.270","0"
"00:00:11.280","0"
"00:00:11.290","0"
"00:00:11.300","0"
"00:00:11.310","0"
"00:00:11.320","0"
"00:00:11.330","0"
"00:00:11.340","0"
"00:00:11.350","0"
