"","Channel A Last (mV)"
"00:00:02.910","1647.847"
"00:00:02.920","1629.231"
"00:00:02.930","1619.922"
"00:00:02.940","1610.614"
"00:00:02.950","1619.922"
"00:00:02.960","1591.998"
"00:00:02.970","1619.922"
"00:00:02.980","1610.614"
"00:00:02.990","1619.922"
"00:00:03.000","1638.539"
"00:00:03.010","1629.231"
"00:00:03.020","1629.231"
"00:00:03.030","1582.690"
"00:00:03.040","1629.231"
"00:00:03.050","1619.922"
"00:00:03.060","1619.922"
"00:00:03.070","1619.922"
"00:00:03.080","1619.922"
"00:00:03.090","1629.231"
"00:00:03.100","1638.539"
"00:00:03.110","1610.614"
"00:00:03.120","1629.231"
"00:00:03.130","1629.231"
"00:00:03.140","1619.922"
"00:00:03.150","1638.539"
"00:00:03.160","1610.614"
"00:00:03.170","1629.231"
"00:00:03.180","1610.614"
"00:00:03.190","1619.922"
"00:00:03.200","1619.922"
"00:00:03.210","1591.998"
"00:00:03.220","1629.231"
"00:00:03.230","1601.306"
"00:00:03.240","1629.231"
"00:00:03.250","1601.306"
"00:00:03.260","1619.922"
"00:00:03.270","1638.539"
"00:00:03.280","1610.614"
"00:00:03.290","1638.539"
"00:00:03.300","1629.231"
"00:00:03.310","1601.306"
"00:00:03.320","1610.614"
"00:00:03.330","1610.614"
"00:00:03.340","1647.847"
"00:00:03.350","1610.614"
"00:00:03.360","1657.155"
"00:00:03.370","1638.539"
"00:00:03.380","1610.614"
"00:00:03.390","1629.231"
"00:00:03.400","1619.922"
"00:00:03.410","1619.922"
"00:00:03.420","1629.231"
"00:00:03.430","1629.231"
"00:00:03.440","1610.614"
"00:00:03.450","1610.614"
"00:00:03.460","1619.922"
"00:00:03.470","1629.231"
"00:00:03.480","1647.847"
"00:00:03.490","1638.539"
"00:00:03.500","1629.231"
"00:00:03.510","1619.922"
"00:00:03.520","1610.614"
"00:00:03.530","1619.922"
"00:00:03.540","1629.231"
"00:00:03.550","1601.306"
"00:00:03.560","1601.306"
"00:00:03.570","1610.614"
"00:00:03.580","1647.847"
"00:00:03.590","1619.922"
"00:00:03.600","1619.922"
"00:00:03.610","1610.614"
"00:00:03.620","1629.231"
"00:00:03.630","1610.614"
"00:00:03.640","1610.614"
"00:00:03.650","1629.231"
"00:00:03.660","1647.847"
"00:00:03.670","1591.998"
"00:00:03.680","1638.539"
"00:00:03.690","1610.614"
"00:00:03.700","1629.231"
"00:00:03.710","1610.614"
"00:00:03.720","1619.922"
"00:00:03.730","1619.922"
"00:00:03.740","1638.539"
"00:00:03.750","1619.922"
"00:00:03.760","1629.231"
"00:00:03.770","1601.306"
"00:00:03.780","1610.614"
"00:00:03.790","1610.614"
"00:00:03.800","1619.922"
"00:00:03.810","1610.614"
"00:00:03.820","1619.922"
"00:00:03.830","1610.614"
"00:00:03.840","1610.614"
"00:00:03.850","1601.306"
"00:00:03.860","1610.614"
"00:00:03.870","1638.539"
"00:00:03.880","1619.922"
"00:00:03.890","1629.231"
"00:00:03.900","1619.922"
"00:00:03.910","1619.922"
"00:00:03.920","1619.922"
"00:00:03.930","1629.231"
"00:00:03.940","1619.922"
"00:00:03.950","1638.539"
"00:00:03.960","1610.614"
"00:00:03.970","1619.922"
"00:00:03.980","1601.306"
"00:00:03.990","1629.231"
"00:00:04.000","1666.463"
"00:00:04.010","1647.847"
"00:00:04.020","1601.306"
"00:00:04.030","1619.922"
"00:00:04.040","1619.922"
"00:00:04.050","1601.306"
"00:00:04.060","1638.539"
"00:00:04.070","1601.306"
"00:00:04.080","1619.922"
"00:00:04.090","1629.231"
"00:00:04.100","1610.614"
"00:00:04.110","1619.922"
"00:00:04.120","1619.922"
"00:00:04.130","1610.614"
"00:00:04.140","1619.922"
"00:00:04.150","1629.231"
"00:00:04.160","1638.539"
"00:00:04.170","1619.922"
"00:00:04.180","1619.922"
"00:00:04.190","1591.998"
"00:00:04.200","1629.231"
"00:00:04.210","1610.614"
"00:00:04.220","1638.539"
"00:00:04.230","1601.306"
"00:00:04.240","1619.922"
"00:00:04.250","1647.847"
"00:00:04.260","1652.501"
"00:00:04.270","1638.539"
"00:00:04.280","1638.539"
"00:00:04.290","1657.155"
"00:00:04.300","1619.922"
"00:00:04.310","1610.614"
"00:00:04.320","1610.614"
"00:00:04.330","1629.231"
"00:00:04.340","1610.614"
"00:00:04.350","1610.614"
"00:00:04.360","1601.306"
"00:00:04.370","1619.922"
"00:00:04.380","1629.231"
"00:00:04.390","1610.614"
"00:00:04.400","1610.614"
"00:00:04.410","1619.922"
