"","Channel A Last (mV)"
"00:00:08.370","9.308"
"00:00:08.380","0"
"00:00:08.390","18.616"
"00:00:08.400","0"
"00:00:08.410","0"
"00:00:08.420","27.924"
"00:00:08.430","0"
"00:00:08.440","18.616"
"00:00:08.450","9.308"
"00:00:08.460","0"
"00:00:08.470","0"
"00:00:08.480","0"
"00:00:08.490","0"
"00:00:08.500","0"
"00:00:08.510","0"
"00:00:08.520","18.616"
"00:00:08.530","0"
"00:00:08.540","9.308"
"00:00:08.550","0"
"00:00:08.560","9.308"
"00:00:08.570","18.616"
"00:00:08.580","9.308"
"00:00:08.590","0"
"00:00:08.600","0"
"00:00:08.610","9.308"
"00:00:08.620","0"
"00:00:08.630","0"
"00:00:08.640","9.308"
"00:00:08.650","0"
"00:00:08.660","9.308"
"00:00:08.670","0"
"00:00:08.680","0"
"00:00:08.690","27.924"
"00:00:08.700","27.924"
"00:00:08.710","0"
"00:00:08.720","9.308"
"00:00:08.730","0"
"00:00:08.740","0"
"00:00:08.750","9.308"
"00:00:08.760","0"
