"","Channel A Last (mV)"
"00:00:03.030","167.547"
"00:00:03.040","139.622"
"00:00:03.050","148.930"
"00:00:03.060","176.855"
"00:00:03.070","176.855"
"00:00:03.080","148.930"
"00:00:03.090","158.238"
"00:00:03.100","167.547"
"00:00:03.110","158.238"
"00:00:03.120","167.547"
"00:00:03.130","176.855"
"00:00:03.140","148.930"
"00:00:03.150","148.930"
"00:00:03.160","176.855"
"00:00:03.170","158.238"
"00:00:03.180","167.547"
"00:00:03.190","158.238"
"00:00:03.200","176.855"
"00:00:03.210","176.855"
"00:00:03.220","167.547"
"00:00:03.230","176.855"
"00:00:03.240","167.547"
"00:00:03.250","158.238"
"00:00:03.260","158.238"
"00:00:03.270","148.930"
"00:00:03.280","148.930"
"00:00:03.290","167.547"
"00:00:03.300","148.930"
"00:00:03.310","186.163"
"00:00:03.320","176.855"
"00:00:03.330","176.855"
"00:00:03.340","176.855"
"00:00:03.350","176.855"
"00:00:03.360","167.547"
"00:00:03.370","186.163"
"00:00:03.380","158.238"
"00:00:03.390","148.930"
"00:00:03.400","186.163"
"00:00:03.410","176.855"
"00:00:03.420","158.238"
"00:00:03.430","167.547"
"00:00:03.440","158.238"
"00:00:03.450","162.893"
"00:00:03.460","167.547"
"00:00:03.470","167.547"
"00:00:03.480","176.855"
"00:00:03.490","176.855"
"00:00:03.500","176.855"
"00:00:03.510","148.930"
"00:00:03.520","176.855"
"00:00:03.530","176.855"
"00:00:03.540","186.163"
"00:00:03.550","176.855"
"00:00:03.560","148.930"
"00:00:03.570","167.547"
"00:00:03.580","176.855"
"00:00:03.590","167.547"
"00:00:03.600","158.238"
"00:00:03.610","167.547"
"00:00:03.620","186.163"
"00:00:03.630","167.547"
"00:00:03.640","176.855"
"00:00:03.650","176.855"
"00:00:03.660","167.547"
"00:00:03.670","167.547"
"00:00:03.680","186.163"
"00:00:03.690","148.930"
"00:00:03.700","139.622"
"00:00:03.710","176.855"
"00:00:03.720","176.855"
"00:00:03.730","158.238"
"00:00:03.740","186.163"
"00:00:03.750","167.547"
"00:00:03.760","167.547"
"00:00:03.770","176.855"
"00:00:03.780","158.238"
"00:00:03.790","148.930"
"00:00:03.800","139.622"
"00:00:03.810","139.622"
"00:00:03.820","167.547"
"00:00:03.830","158.238"
"00:00:03.840","139.622"
"00:00:03.850","167.547"
"00:00:03.860","158.238"
"00:00:03.870","167.547"
"00:00:03.880","176.855"
"00:00:03.890","148.930"
"00:00:03.900","148.930"
"00:00:03.910","158.238"
"00:00:03.920","167.547"
"00:00:03.930","148.930"
"00:00:03.940","167.547"
"00:00:03.950","167.547"
"00:00:03.960","167.547"
"00:00:03.970","139.622"
"00:00:03.980","167.547"
"00:00:03.990","167.547"
"00:00:04.000","148.930"
"00:00:04.010","167.547"
"00:00:04.020","139.622"
"00:00:04.030","167.547"
"00:00:04.040","176.855"
"00:00:04.050","158.238"
"00:00:04.060","158.238"
"00:00:04.070","167.547"
"00:00:04.080","148.930"
"00:00:04.090","158.238"
"00:00:04.100","186.163"
"00:00:04.110","158.238"
"00:00:04.120","176.855"
"00:00:04.130","148.930"
"00:00:04.140","158.238"
"00:00:04.150","158.238"
"00:00:04.160","139.622"
"00:00:04.170","148.930"
"00:00:04.180","130.314"
"00:00:04.190","176.855"
"00:00:04.200","158.238"
"00:00:04.210","167.547"
"00:00:04.220","111.698"
"00:00:04.230","167.547"
"00:00:04.240","167.547"
"00:00:04.250","158.238"
"00:00:04.260","158.238"
"00:00:04.270","158.238"
"00:00:04.280","139.622"
"00:00:04.290","167.547"
"00:00:04.300","148.930"
"00:00:04.310","148.930"
"00:00:04.320","130.314"
"00:00:04.330","186.163"
"00:00:04.340","158.238"
"00:00:04.350","167.547"
"00:00:04.360","167.547"
"00:00:04.370","148.930"
"00:00:04.380","130.314"
"00:00:04.390","139.622"
"00:00:04.400","158.238"
"00:00:04.410","167.547"
"00:00:04.420","186.163"
"00:00:04.430","167.547"
"00:00:04.440","158.238"
"00:00:04.450","158.238"
"00:00:04.460","167.547"
"00:00:04.470","167.547"
"00:00:04.480","186.163"
"00:00:04.490","167.547"
"00:00:04.500","176.855"
"00:00:04.510","139.622"
"00:00:04.520","148.930"
"00:00:04.530","167.547"
"00:00:04.540","158.238"
"00:00:04.550","148.930"
"00:00:04.560","167.547"
"00:00:04.570","148.930"
"00:00:04.580","139.622"
"00:00:04.590","167.547"
"00:00:04.600","158.238"
"00:00:04.610","158.238"
"00:00:04.620","158.238"
"00:00:04.630","167.547"
"00:00:04.640","167.547"
"00:00:04.650","158.238"
"00:00:04.660","176.855"
"00:00:04.670","186.163"
"00:00:04.680","176.855"
"00:00:04.690","167.547"
"00:00:04.700","176.855"
"00:00:04.710","158.238"
"00:00:04.720","167.547"
"00:00:04.730","176.855"
"00:00:04.740","176.855"
"00:00:04.750","186.163"
"00:00:04.760","158.238"
"00:00:04.770","176.855"
"00:00:04.780","176.855"
"00:00:04.790","167.547"
"00:00:04.800","167.547"
"00:00:04.810","167.547"
"00:00:04.820","167.547"
"00:00:04.830","176.855"
"00:00:04.840","158.238"
"00:00:04.850","139.622"
"00:00:04.860","148.930"
"00:00:04.870","158.238"
"00:00:04.880","158.238"
"00:00:04.890","158.238"
"00:00:04.900","158.238"
"00:00:04.910","148.930"
"00:00:04.920","176.855"
"00:00:04.930","167.547"
"00:00:04.940","158.238"
"00:00:04.950","158.238"
"00:00:04.960","167.547"
"00:00:04.970","167.547"
"00:00:04.980","186.163"
"00:00:04.990","167.547"
"00:00:05.000","176.855"
"00:00:05.010","186.163"
"00:00:05.020","158.238"
"00:00:05.030","167.547"
"00:00:05.040","167.547"
"00:00:05.050","167.547"
"00:00:05.060","158.238"
"00:00:05.070","176.855"
"00:00:05.080","176.855"
"00:00:05.090","158.238"
"00:00:05.100","158.238"
"00:00:05.110","167.547"
"00:00:05.120","176.855"
"00:00:05.130","167.547"
"00:00:05.140","167.547"
"00:00:05.150","167.547"
"00:00:05.160","167.547"
"00:00:05.170","176.855"
"00:00:05.180","158.238"
"00:00:05.190","167.547"
"00:00:05.200","167.547"
"00:00:05.210","158.238"
"00:00:05.220","158.238"
"00:00:05.230","158.238"
"00:00:05.240","167.547"
"00:00:05.250","148.930"
"00:00:05.260","186.163"
"00:00:05.270","186.163"
"00:00:05.280","148.930"
"00:00:05.290","139.622"
"00:00:05.300","176.855"
"00:00:05.310","186.163"
"00:00:05.320","148.930"
"00:00:05.330","148.930"
"00:00:05.340","186.163"
"00:00:05.350","158.238"
"00:00:05.360","158.238"
"00:00:05.370","176.855"
"00:00:05.380","139.622"
"00:00:05.390","148.930"
"00:00:05.400","186.163"
"00:00:05.410","148.930"
"00:00:05.420","158.238"
"00:00:05.430","167.547"
"00:00:05.440","186.163"
"00:00:05.450","148.930"
"00:00:05.460","158.238"
"00:00:05.470","148.930"
"00:00:05.480","186.163"
"00:00:05.490","167.547"
"00:00:05.500","186.163"
"00:00:05.510","158.238"
"00:00:05.520","176.855"
"00:00:05.530","186.163"
"00:00:05.540","167.547"
"00:00:05.550","176.855"
"00:00:05.560","167.547"
"00:00:05.570","158.238"
"00:00:05.580","158.238"
"00:00:05.590","176.855"
"00:00:05.600","186.163"
"00:00:05.610","167.547"
"00:00:05.620","167.547"
"00:00:05.630","167.547"
"00:00:05.640","167.547"
"00:00:05.650","167.547"
"00:00:05.660","167.547"
"00:00:05.670","158.238"
"00:00:05.680","167.547"
"00:00:05.690","139.622"
"00:00:05.700","148.930"
"00:00:05.710","167.547"
"00:00:05.720","158.238"
"00:00:05.730","158.238"
"00:00:05.740","158.238"
"00:00:05.750","176.855"
"00:00:05.760","167.547"
"00:00:05.770","176.855"
"00:00:05.780","167.547"
"00:00:05.790","167.547"
"00:00:05.800","167.547"
"00:00:05.810","176.855"
"00:00:05.820","167.547"
"00:00:05.830","148.930"
"00:00:05.840","148.930"
"00:00:05.850","139.622"
"00:00:05.860","167.547"
"00:00:05.870","148.930"
"00:00:05.880","176.855"
"00:00:05.890","158.238"
"00:00:05.900","176.855"
